,Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
4161,6-Jan-10,,0.9138,0.1504,1.7219,1.3966,1.0334,504.22,6.8277,18.352,5.1852,1.435,46.12,3.74,91.6,1144.3,0.2869,3.3875,30.3042,12.7489,0.7343,5.7059,0.3845,,43.8,2.8493,3.64,30.1851,3.75,1.3966,7.335,7.0575,1.0335,33.156,6.364,3.6725,1.5984,1.0,9.32
4162,7-Jan-10,,0.9225,0.1494,1.7329,1.3942,1.0351,497.93,6.8276,18.436,5.2021,1.4304,45.87,3.727,92.2,1138.2,0.2867,3.3705,30.2026,12.7646,0.7378,5.7313,0.3845,,43.8,2.8631,3.64,30.1851,3.75,1.3942,7.395,7.1125,1.035,33.16,6.361,3.6725,1.5912,1.0,9.32
4163,8-Jan-10,,0.9154,0.149,1.7405,1.3982,1.0344,494.54,6.8279,18.436,5.2133,1.4273,45.8,3.718,93.3,1133.2,0.2867,3.3785,30.1882,12.7243,0.7325,5.7237,0.3845,,43.8,2.8683,3.64,30.1851,3.75,1.3982,7.445,7.1225,1.0364,33.13,6.3343,3.6725,1.6007,1.0,9.32
4164,11-Jan-10,,0.9309,0.1511,1.735,1.388,1.0317,492.37,6.8275,18.034,5.1219,1.4528,45.36,3.683,93.3,1132.9,0.2863,3.3335,30.0681,12.6692,0.7395,5.6026,0.3845,,43.8,2.7983,3.64,29.4283,3.75,1.388,7.31,7.0325,1.0164,33.16,6.3116,3.6725,1.6176,1.0,9.32
4165,12-Jan-10,,0.9272,0.1492,1.7315,1.391,1.0375,489.47,6.8274,18.131,5.1381,1.4481,45.4,3.691,92.25,1119.8,0.2864,3.3475,29.9202,12.7291,0.7422,5.6505,0.3845,,43.8,2.8167,3.64,29.3774,3.75,1.391,7.475,7.035,1.019,33.059,6.3318,3.6725,1.6141,1.0,9.32
4166,13-Jan-10,,0.9238,0.1504,1.7431,1.3897,1.0322,491.16,6.8273,17.965,5.1092,1.4563,45.68,3.667,91.12,1124.2,0.2862,3.3495,29.8075,12.7698,0.7385,5.6159,0.3845,,43.8,2.8009,3.64,29.6409,3.75,1.3897,7.365,7.06,1.0163,33.06,6.3619,3.6725,1.6277,1.0,9.32
4167,14-Jan-10,,0.9296,0.1495,1.7434,1.3864,1.0261,490.01,6.8272,17.978,5.1362,1.4486,45.48,3.683,91.75,1126.4,0.28605,3.333,29.7037,12.7364,0.7398,5.6358,0.3845,,43.8,2.793,3.64,29.4299,3.75,1.3864,7.44,7.02,1.0213,33.051,6.3547,3.6725,1.627,1.0,9.32
4168,15-Jan-10,,0.9272,0.1497,1.764,1.3886,1.0287,493.0,6.8271,18.041,5.1774,1.4374,45.67,3.682,91.1,1122.1,0.28605,3.34,29.6595,12.6884,0.7427,5.6651,0.3845,,43.8,2.7973,3.64,29.5603,3.75,1.3886,7.415,7.06,1.0264,32.907,6.3505,3.6725,1.6288,1.0,9.32
4169,18-Jan-10,,0.9224,0.1497,1.7703,1.3905,1.0251,492.9,6.8271,18.016,5.1791,1.4369,45.66,3.687,90.9,1122.1,0.2864,3.343,29.6072,12.6664,0.7342,5.6674,0.3845,,43.8,2.8042,3.64,29.5963,3.75,1.3905,7.39,7.04,1.0259,32.874,6.3382,3.6725,1.6337,1.0,9.32
4170,19-Jan-10,,0.9237,0.1492,1.7713,1.3878,1.0328,490.89,6.827,18.141,5.2119,1.4279,45.62,3.69,90.5,1126.9,0.28625,3.337,29.6356,12.6478,0.739,5.7066,0.3845,,43.8,2.7974,3.64,29.5184,3.75,1.3878,7.425,7.03,1.0333,32.871,6.3495,3.6725,1.6338,1.0,9.32
4171,20-Jan-10,,0.9174,0.1482,1.7739,1.3937,1.0478,492.21,6.8273,18.316,5.2662,1.4132,45.95,3.704,91.15,1124.3,0.28675,3.353,29.7536,12.7388,0.7351,5.7554,0.3845,,43.8,2.8296,3.64,29.6941,3.75,1.3937,7.485,7.13,1.0428,32.814,6.3608,3.6725,1.6275,1.0,9.32
4172,21-Jan-10,,0.9136,0.1478,1.7846,1.3994,1.0487,495.2,6.8272,18.472,5.292,1.4064,45.97,3.715,91.55,1132.3,0.2871,3.371,29.7787,12.772,0.7219,5.7917,0.3845,,43.8,2.8928,3.64,29.7486,3.75,1.3994,7.53,7.2025,1.0475,32.918,6.3558,3.6725,1.6153,1.0,9.32
4173,22-Jan-10,,0.9029,0.1469,1.7895,1.4045,1.0564,498.75,6.8271,18.525,5.2675,1.4135,46.17,3.727,89.95,1138.5,0.2871,3.395,29.9046,12.9412,0.7102,5.798,0.3845,,43.8,2.8785,3.64,29.7458,3.75,1.4045,7.58,7.195,1.0423,32.961,6.3378,3.6725,1.6177,1.0,9.32
4174,25-Jan-10,,0.9069,0.1472,1.8179,1.4017,1.0582,506.36,6.827,18.377,5.2611,1.4151,46.18,3.722,90.09,1150.1,0.2867,3.4055,29.9386,12.9018,0.7118,5.7961,0.3845,,43.8,2.8688,3.64,30.0946,3.75,1.4017,7.575,7.2375,1.0386,33.02,6.3456,3.6725,1.6148,1.0,9.32
4175,26-Jan-10,,0.9069,0.1466,1.8186,1.4012,1.0606,506.88,6.8269,18.531,5.2858,1.4085,46.18,3.733,90.4,1149.1,0.2867,3.406,29.9107,12.8549,0.714,5.8576,0.3845,,43.8,2.9068,3.64,30.3136,3.75,1.4012,7.64,7.29,1.0451,33.012,6.3513,3.6725,1.6117,1.0,9.32
4176,27-Jan-10,,0.902,0.1473,1.8359,1.4019,1.0657,512.12,6.827,18.555,5.2906,1.4072,46.29,3.729,89.2,1151.2,0.2868,3.421,29.9026,12.9295,0.7075,5.841,0.3845,,43.8,2.9082,3.64,30.2921,3.75,1.4019,7.585,7.3025,1.0453,33.002,6.357,3.6725,1.6226,1.0,9.32
4177,28-Jan-10,,0.901,0.1471,1.8505,1.4026,1.0643,520.69,6.8271,18.739,5.318,1.3999,46.31,3.729,90.31,1159.4,0.2871,3.4105,29.8749,12.9975,0.7062,5.8426,0.3845,,43.8,2.8957,3.64,30.3631,3.75,1.4026,7.565,7.2775,1.0518,33.047,6.3579,3.6725,1.6244,1.0,9.32
4178,29-Jan-10,,0.8909,0.147,1.8552,1.4046,1.065,531.75,6.827,18.782,5.3303,1.3966,46.37,3.724,89.85,1156.5,0.2871,3.413,29.8897,13.0098,0.7048,5.88,0.3845,,43.8,2.9083,3.64,30.4312,3.75,1.4046,7.555,7.3325,1.0498,33.075,6.3579,3.6725,1.6138,1.0,9.32
4179,1-Feb-10,,0.8831,0.1468,1.874,1.4111,1.0653,523.1,6.8271,18.734,5.3514,1.3913,46.34,3.735,90.2,1157.9,0.2876,3.413,29.8897,13.0098,0.7006,5.8913,0.3845,,43.8,2.8787,3.64,30.3996,3.75,1.4111,7.59,7.34,1.0595,33.151,6.3368,3.6725,1.5879,1.0,9.32
4180,2-Feb-10,,0.8802,0.1481,1.8765,1.4117,1.0607,528.48,6.8271,18.654,5.3422,1.3937,46.25,3.707,90.82,1167.8,0.2876,3.4225,29.9733,12.8699,0.7085,5.8431,0.3845,,43.8,2.8603,3.64,30.183,3.75,1.4117,7.465,7.28,1.056,33.208,6.3501,3.6725,1.594,1.0,9.32
4181,3-Feb-10,,0.8849,0.1482,1.8355,1.4117,1.0609,528.58,6.8269,18.613,5.3239,1.3984,46.04,3.704,90.4,1160.1,0.2873,3.4095,30.0349,12.9395,0.7131,5.8395,0.3845,,43.8,2.8321,3.64,29.8779,3.75,1.4097,7.455,7.21,1.0523,33.15,6.3576,3.6725,1.598,1.0,9.32
4182,4-Feb-10,,0.8805,0.1466,1.8329,1.4122,1.0734,535.51,6.827,18.862,5.3763,1.3847,46.09,3.722,90.9,1152.2,0.2876,3.4175,30.064,13.0687,0.7021,5.8995,0.3845,,43.8,2.9071,3.64,30.0054,3.75,1.4122,7.57,7.3025,1.0615,33.058,6.3419,3.6725,1.5818,1.0,9.32
4183,5-Feb-10,,0.8675,0.1466,1.8707,1.4203,1.0725,546.18,6.8272,19.121,5.4378,1.3691,46.56,3.747,89.67,1153.3,0.2876,3.4415,30.0652,13.1753,0.6869,6.0036,0.3845,,43.8,2.9915,3.64,30.4666,3.75,1.4203,7.7,7.48,1.0721,33.105,6.337,3.6725,1.5721,1.0,9.32
4184,8-Feb-10,,0.8662,0.1466,1.8745,1.4216,1.0692,543.35,6.8273,19.13,5.4437,1.3675,46.81,3.732,89.4,1171.0,0.2883,3.4415,30.2365,13.164,0.6883,5.9748,0.3845,,43.8,2.9896,3.64,30.5158,3.75,1.4216,7.77,7.4025,1.0736,33.193,6.3306,3.6725,1.557,1.0,9.32
4185,9-Feb-10,,0.8678,0.1466,1.8722,1.4217,1.069,541.39,6.8271,18.964,5.4105,1.376,46.68,3.728,89.38,1172.6,0.28815,3.4405,30.4359,13.0836,0.6823,5.9244,0.3845,,43.8,2.9673,3.64,30.3735,3.75,1.4217,7.69,7.3875,1.0736,33.188,6.3347,3.6725,1.5579,1.0,9.32
4186,10-Feb-10,,0.8751,0.1453,1.8542,1.4187,1.0671,541.23,6.8269,18.988,5.4184,1.374,46.56,3.749,89.8,1166.6,0.2879,3.432,30.4713,13.0601,0.6961,5.9032,0.3845,,43.8,2.9463,3.64,30.2462,3.75,1.4187,7.68,7.335,1.0638,33.187,6.3351,3.6725,1.5658,1.0,9.32
4187,11-Feb-10,,0.8886,0.1452,1.8475,1.4124,1.0523,535.63,6.827,18.959,5.4273,1.3718,46.46,3.739,89.8,1157.9,0.2878,3.4205,30.43,13.0609,0.6927,5.9028,0.3845,,43.8,2.9503,3.64,30.1245,3.75,1.4124,7.68,7.2675,1.0678,33.159,6.3419,3.6725,1.5633,1.0,9.32
4188,12-Feb-10,,0.889,0.1447,1.8508,1.4124,1.0531,533.55,6.8269,19.167,5.4852,1.3572,46.46,3.739,89.68,1157.1,0.2878,3.421,30.43,12.9764,0.6983,5.9409,0.3845,,43.8,2.9428,3.64,30.1595,3.75,1.4124,7.69,7.2475,1.0813,33.16,6.3486,3.6725,1.5615,1.0,9.32
4189,15-Feb-10,,0.8874,0.1447,1.8662,1.4124,1.048,529.6,6.8269,19.106,5.4705,1.3607,46.38,3.752,90.17,1157.1,0.2884,3.421,30.3605,12.942,0.6957,5.9183,0.3845,,43.8,2.9548,3.64,30.2207,3.75,1.4124,7.7,7.2575,1.0813,33.181,6.3345,3.6725,1.5705,1.0,9.32
4190,16-Feb-10,,0.8937,0.1444,1.8662,1.4124,1.0426,525.48,6.8269,19.065,5.4531,1.3649,46.18,3.744,89.8,1154.9,0.2883,3.421,30.4887,12.8683,0.6966,5.8993,0.3845,,43.8,2.9428,3.64,30.1176,3.75,1.4124,7.71,7.215,1.0745,33.194,6.3345,3.6725,1.5698,1.0,9.32
4191,17-Feb-10,,0.9016,0.1461,1.8662,1.4035,1.0455,527.58,6.8269,18.89,5.4229,1.3726,46.02,3.738,90.32,1152.9,0.2878,3.388,30.5055,12.8781,0.707,5.8327,0.3845,,43.8,2.9007,3.64,29.9761,3.75,1.4035,7.595,7.155,1.0689,33.185,6.3345,3.6725,1.5767,1.0,9.32
4192,18-Feb-10,,0.8954,0.1452,1.8305,1.4094,1.0452,527.81,6.8269,18.953,5.4863,1.3567,46.22,3.749,91.08,1142.7,0.2883,3.3985,30.5647,12.8442,0.7028,5.8327,0.3845,,43.8,2.935,3.64,30.1138,3.75,1.4094,7.63,7.2425,1.0805,33.139,6.3251,3.6725,1.5594,1.0,9.32
4193,19-Feb-10,,0.8909,0.1442,1.8258,1.4135,1.042,532.39,6.8269,19.051,5.5055,1.3519,46.47,3.76,91.9,1147.5,0.2883,3.4115,30.7038,12.8337,0.698,5.9956,0.3845,,43.8,2.9658,3.64,30.151,3.75,1.4135,7.705,7.3025,1.0857,33.188,6.3424,3.6725,1.5384,1.0,9.32
4194,22-Feb-10,,0.9012,0.1445,1.8108,1.4075,1.0428,533.21,6.8271,18.899,5.4628,1.3626,46.16,3.766,91.64,1147.5,0.2883,3.3965,30.7899,12.8017,0.7009,5.8968,0.3845,,43.8,2.9166,3.64,30.151,3.75,1.4075,7.705,7.2125,1.0772,33.217,6.3344,3.6725,1.5472,1.0,9.32
4195,23-Feb-10,,0.9011,0.1446,1.8038,1.4075,1.0517,529.19,6.827,19.0,5.4824,1.3577,46.13,3.767,91.1,1149.3,0.2883,3.399,30.7761,12.8584,0.7014,5.9078,0.3845,,43.8,2.904,3.64,30.151,3.75,1.4075,7.69,7.135,1.0813,33.141,6.3257,3.6725,1.5407,1.0,9.32
4196,24-Feb-10,,0.893,0.1436,1.8178,1.4096,1.055,528.52,6.8271,19.099,5.494,1.3547,46.25,3.772,90.23,1148.5,0.28845,3.402,30.741,12.8539,0.6924,5.9268,0.3845,,43.8,2.957,3.64,30.0309,3.75,1.4096,7.765,7.2325,1.0803,33.107,6.3437,3.6725,1.5449,1.0,9.32
4197,25-Feb-10,,0.8883,0.1429,1.8195,1.4117,1.0675,530.67,6.827,19.232,5.5176,1.3489,46.36,3.785,89.65,1156.1,0.28845,3.409,30.7819,12.8503,0.6932,5.9608,0.3845,,43.8,2.9601,3.64,30.0521,3.75,1.4117,7.8,7.23,1.0843,33.076,6.3492,3.6725,1.5306,1.0,9.32
4198,26-Feb-10,,0.8899,0.144,1.8356,1.4087,1.0526,529.69,6.8269,19.131,5.4847,1.357,46.23,3.796,89.25,1158.4,0.28845,3.409,30.6796,12.7769,0.6915,5.9274,0.3845,,43.8,2.9251,3.64,30.0388,3.75,1.4087,7.715,7.1775,1.0773,33.057,6.3427,3.6725,1.5223,1.0,9.32
4199,1-Mar-10,,0.8975,0.1442,1.8102,1.4048,1.0421,527.84,6.8267,19.168,5.5029,1.3525,46.23,3.796,89.0,1158.4,0.28845,3.3895,30.6961,12.7454,0.6992,5.9571,0.3845,,43.8,2.8891,3.64,29.93,3.75,1.4048,7.695,7.16,1.0811,33.088,6.3439,3.6725,1.4876,1.0,9.32
4200,2-Mar-10,,0.8988,0.1457,1.7992,1.4065,1.0326,524.94,6.8268,19.017,5.4933,1.3548,46.02,3.787,89.3,1152.6,0.2888,3.3865,30.685,12.7259,0.6996,5.9407,0.3845,,43.8,2.9152,3.64,29.9779,3.75,1.4065,7.585,7.21,1.0808,33.088,6.353,3.6725,1.497,1.0,9.32
4201,3-Mar-10,,0.905,0.1463,1.7843,1.4012,1.0287,521.49,6.8266,18.881,5.4556,1.3641,45.9,3.769,88.7,1146.5,0.28815,3.374,30.6584,12.69,0.6959,5.9193,0.3845,,43.8,2.9152,3.64,29.814,3.75,1.4012,7.54,7.2025,1.0721,32.801,6.3372,3.6725,1.5052,1.0,9.32
4202,4-Mar-10,,0.9021,0.1474,1.7838,1.3998,1.0309,515.81,6.8265,18.889,5.4451,1.3668,45.82,3.778,88.45,1144.6,0.2879,3.3715,30.6219,12.7182,0.6945,5.89,0.3845,,43.8,2.867,3.64,29.8217,3.75,1.3998,7.45,7.1525,1.0701,32.683,6.3492,3.6725,1.507,1.0,9.32
4203,5-Mar-10,,0.9007,0.1471,1.788,1.4019,1.0286,515.04,6.8266,18.975,5.4794,1.3582,45.78,3.771,89.25,1140.1,0.2879,3.367,30.5942,12.6557,0.6862,5.9262,0.3845,,43.8,2.8568,3.64,29.8366,3.75,1.4019,7.445,7.15,1.0775,32.659,6.3484,3.6725,1.5038,1.0,9.32
4204,8-Mar-10,,0.9112,0.1481,1.7816,1.3994,1.0286,511.23,6.8266,18.715,5.4472,1.3662,45.43,3.763,90.43,1132.6,0.2881,3.343,30.5825,12.6618,0.6975,5.8915,0.3845,,43.8,2.8372,3.64,29.8366,3.75,1.3994,7.375,7.0925,1.0719,32.643,6.3526,3.6725,1.5116,1.0,9.32
4205,9-Mar-10,,0.9094,0.1471,1.7818,1.4005,1.0251,508.66,6.8265,18.935,5.4892,1.3557,45.54,3.766,90.0,1134.5,0.2884,3.34,30.5833,12.6574,0.7009,5.9313,0.3845,,43.8,2.8577,3.64,29.7499,3.75,1.4005,7.44,7.14,1.0788,32.669,6.3491,3.6725,1.4958,1.0,9.32
4206,10-Mar-10,,0.9158,0.1476,1.7891,1.3991,1.0243,512.79,6.8264,18.824,5.4674,1.361,45.41,3.748,90.02,1130.8,0.2885,3.3245,30.5899,12.6028,0.7031,5.8872,0.3845,,43.8,2.8531,3.64,29.7249,3.75,1.3991,7.39,7.155,1.0742,32.732,6.3491,3.6725,1.4937,1.0,9.32
4207,11-Mar-10,,0.9143,0.1473,1.7708,1.3993,1.0265,515.17,6.8263,18.71,5.4484,1.3657,45.47,3.731,90.45,1133.6,0.2885,3.3215,30.5866,12.6192,0.7021,5.8662,0.3845,,43.8,2.8561,3.64,29.5195,3.75,1.3993,7.43,7.1425,1.0701,32.688,6.3509,3.6725,1.5033,1.0,9.32
4208,12-Mar-10,,0.9159,0.1481,1.7685,1.3973,1.0187,520.81,6.8262,18.535,5.4059,1.3765,45.45,3.718,90.63,1128.3,0.2885,3.3087,30.5866,12.5527,0.7003,5.8358,0.3845,,43.8,2.8312,3.64,29.3897,3.75,1.3973,7.43,7.08,1.0599,32.654,6.3536,3.6725,1.5161,1.0,9.32
4209,15-Mar-10,,0.9138,0.1478,1.7629,1.3978,1.0217,516.33,6.8261,18.595,5.4297,1.3705,45.58,3.715,90.7,1131.1,0.288,3.319,30.5374,12.5527,0.7028,5.8486,0.3845,,43.8,2.8449,3.64,29.3353,3.75,1.3978,7.4,7.0775,1.0593,32.678,6.3541,3.6725,1.5043,1.0,9.32
4210,16-Mar-10,,0.9152,0.1479,1.7636,1.3967,1.0148,516.45,6.8263,18.581,5.4221,1.3723,45.58,3.722,90.25,1133.9,0.2881,3.3235,30.5374,12.5254,0.7021,5.8402,0.3845,,43.8,2.8393,3.64,29.4242,3.75,1.3967,7.38,7.1075,1.0588,32.6,6.3529,3.6725,1.5137,1.0,9.32
4211,17-Mar-10,,0.9189,0.1494,1.7658,1.3942,1.0113,521.87,6.8262,18.463,5.409,1.3756,45.41,3.714,90.43,1133.7,0.2877,3.3045,30.5097,12.4892,0.7131,5.8229,0.3845,,43.8,2.8083,3.64,29.1927,3.75,1.3942,7.285,7.0775,1.0535,32.468,6.3413,3.6725,1.5333,1.0,9.32
4212,18-Mar-10,,0.922,0.1488,1.7632,1.3932,1.0139,526.89,6.8262,18.504,5.4471,1.366,45.49,3.729,90.17,1129.5,0.2878,3.303,30.4486,12.4729,0.7145,5.8558,0.3845,,43.8,2.8285,3.64,29.2223,3.75,1.3932,7.3,7.1125,1.0592,32.358,6.3421,3.6725,1.5273,1.0,9.32
4213,19-Mar-10,,0.9215,0.1488,1.784,1.3956,1.0155,525.95,6.8263,18.715,5.4922,1.3548,45.48,3.733,90.46,1131.3,0.2878,3.3045,30.3438,12.4729,0.7145,5.885,0.3845,,43.8,2.8673,3.64,29.2565,3.75,1.3956,7.31,7.1075,1.0587,32.306,6.3439,3.6725,1.5155,1.0,9.32
4214,22-Mar-10,,0.9145,0.1472,1.7946,1.3999,1.0193,527.78,6.8264,18.899,5.5233,1.3471,45.49,3.739,90.46,1132.9,0.2885,3.3205,30.4121,12.6052,0.7069,5.9717,0.3845,,43.8,2.8953,3.64,29.3389,3.75,1.3999,7.31,7.1975,1.0634,32.318,6.3418,3.6725,1.4982,1.0,9.32
4215,23-Mar-10,,0.9176,0.148,1.8022,1.3996,1.0178,533.24,6.8263,18.827,5.5037,1.3519,45.56,3.741,90.3,1136.5,0.2882,3.3175,30.4158,12.5284,0.7065,5.9487,0.3845,,43.8,2.8804,3.64,29.4707,3.75,1.3996,7.345,7.2225,1.0623,32.343,6.3533,3.6725,1.4991,1.0,9.32
4216,24-Mar-10,,0.9175,0.1471,1.7805,1.4019,1.0267,533.87,6.8264,19.02,5.5783,1.3338,45.56,3.742,90.45,1134.3,0.2885,3.3145,30.5362,12.5381,0.7056,5.9487,0.3845,,43.8,2.8975,3.64,29.5764,3.75,1.4019,7.375,7.2075,1.07,32.333,6.3502,3.6725,1.4958,1.0,9.32
4217,25-Mar-10,,0.9115,0.1471,1.7896,1.4066,1.0188,532.69,6.8266,18.988,5.5718,1.3356,45.63,3.749,91.82,1135.5,0.2889,3.3265,30.6279,12.5009,0.7024,5.9487,0.3845,,43.8,2.9163,3.64,29.6572,3.75,1.4066,7.36,7.25,1.0686,32.344,6.3592,3.6725,1.4941,1.0,9.32
4218,26-Mar-10,,0.9102,0.1462,1.8,1.4065,1.0285,532.33,6.8268,19.038,5.5731,1.3353,45.34,3.75,92.5,1141.2,0.2889,3.3125,30.7933,12.5426,0.7046,6.0646,0.3845,,43.8,2.9062,3.64,29.5142,3.75,1.4065,7.44,7.235,1.0682,32.393,6.3557,3.6725,1.4869,1.0,9.32
4219,29-Mar-10,,0.9082,0.1467,1.8223,1.4022,1.0203,533.06,6.8266,18.89,5.5244,1.3471,45.08,3.75,92.65,1135.5,0.28875,3.284,30.8469,12.464,0.704,5.9884,0.3845,,43.8,2.8864,3.64,29.6309,3.75,1.4022,7.4,7.24,1.062,32.434,6.3581,3.6725,1.4971,1.0,9.32
4220,30-Mar-10,,0.9188,0.1474,1.8056,1.3978,1.0188,532.21,6.8264,18.869,5.5214,1.3482,44.94,3.75,92.18,1130.1,0.2884,3.258,30.8182,12.4145,0.7092,5.9642,0.3845,,43.8,2.8748,3.64,29.3638,3.75,1.3978,7.355,7.22,1.0629,32.359,6.3609,3.6725,1.5085,1.0,9.32
4221,31-Mar-10,,0.9159,0.1478,1.7944,1.4028,1.0156,526.29,6.8263,18.868,5.5232,1.3479,45.14,3.713,93.25,1131.3,0.2888,3.273,30.7998,12.4145,0.7098,5.9826,0.3845,,43.8,2.872,3.64,29.4956,3.75,1.4028,7.335,7.2575,1.0602,32.334,6.3609,3.6725,1.515,1.0,9.32
4222,1-Apr-10,,0.9164,0.1487,1.7802,1.3989,1.0075,524.46,6.8261,18.843,5.5232,1.3468,45.14,3.697,93.4,1132.5,0.2883,3.257,30.7553,12.4145,0.7107,5.9826,0.3845,,43.8,2.8506,3.64,29.4394,3.75,1.3989,7.265,7.2175,1.0523,32.372,6.3656,3.6725,1.5232,1.0,9.32
4223,2-Apr-10,,0.9164,0.1487,1.7693,1.3989,1.0075,524.46,6.826,18.708,5.5232,1.3468,45.14,3.697,93.75,1128.3,0.2883,3.2475,30.7466,12.4145,0.7107,5.9826,0.3845,,43.8,2.8426,3.64,29.2194,3.75,1.3989,7.265,7.2175,1.0523,32.341,6.3656,3.6725,1.5232,1.0,9.32
4224,5-Apr-10,,0.9164,0.1487,1.7693,1.3982,1.0075,521.95,6.826,18.708,5.5232,1.3468,44.73,3.697,94.4,1124.3,0.2883,3.232,30.7132,12.2658,0.7107,5.9826,0.3845,,43.8,2.8426,3.64,29.2097,3.75,1.3982,7.265,7.2175,1.0523,32.341,6.3656,3.6725,1.5232,1.0,9.32
4225,6-Apr-10,,0.9225,0.1482,1.7565,1.3977,1.0001,519.51,6.826,18.881,5.557,1.3396,44.45,3.7,94.06,1125.1,0.28855,3.212,30.6788,12.2454,0.704,5.9812,0.3845,,43.8,2.8618,3.64,29.2416,3.75,1.3977,7.26,7.1975,1.0682,32.341,6.3656,3.6725,1.5177,1.0,9.32
4226,7-Apr-10,,0.9266,0.1482,1.7597,1.396,1.003,519.99,6.8259,18.92,5.5798,1.334,44.42,3.707,93.75,1123.1,0.28875,3.1955,30.694,12.2218,0.7064,5.9708,0.3845,,43.8,2.8675,3.64,29.294,3.75,1.396,7.265,7.2075,1.073,32.341,6.3185,3.6725,1.5155,1.0,9.32
4227,8-Apr-10,,0.9275,0.1477,1.7654,1.3969,1.002,517.46,6.8259,18.944,5.5985,1.3296,44.69,3.699,93.37,1123.3,0.28885,3.2098,30.7098,12.2488,0.7067,5.9796,0.3845,,43.8,2.8975,3.64,29.4003,3.75,1.3969,7.335,7.2925,1.0759,32.346,6.3397,3.6725,1.5222,1.0,9.32
4228,9-Apr-10,,0.9275,0.1484,1.7798,1.3947,1.0055,517.07,6.826,18.846,5.5611,1.3384,44.35,3.692,93.55,1118.2,0.28885,3.1915,30.7687,12.1997,0.7074,5.9298,0.3845,,43.8,2.8634,3.64,29.3232,3.75,1.3947,7.29,7.2175,1.0706,32.348,6.3512,3.6725,1.5359,1.0,9.32
4229,12-Apr-10,,0.9323,0.1489,1.7722,1.3885,1.0015,514.91,6.8259,18.512,5.4788,1.3585,44.35,3.682,93.15,1118.8,0.2872,3.188,30.7535,12.1808,0.7194,5.8951,0.3845,,43.8,2.8373,3.64,28.9428,3.75,1.3885,7.235,7.165,1.0599,32.276,6.324,3.6725,1.5423,1.0,9.32
4230,13-Apr-10,,0.9246,0.1487,1.7605,1.3935,1.0028,515.1,6.826,18.522,5.48,1.3583,44.62,3.684,92.77,1113.0,0.2874,3.2275,30.7127,12.2122,0.7128,5.8853,0.3845,,43.8,2.8596,3.64,29.0294,3.75,1.3935,7.275,7.185,1.0573,32.276,6.3469,3.6725,1.5422,1.0,9.32
4231,14-Apr-10,,0.9324,0.1481,1.7576,1.3778,0.9961,515.35,6.8261,18.392,5.4668,1.3615,44.62,3.705,93.24,1120.1,0.2872,3.202,30.6157,12.1827,0.7096,5.8726,0.3845,,43.8,2.8325,3.64,29.0444,3.75,1.3778,7.315,7.155,1.0552,32.276,6.3762,3.6725,1.542,1.0,9.32
4232,15-Apr-10,,0.9341,0.1475,1.7438,1.3731,1.0014,516.34,6.826,18.518,5.4953,1.3544,44.38,3.701,93.4,1115.7,0.2872,3.1865,30.5518,12.1934,0.7156,5.8712,0.3845,,43.8,2.8491,3.64,28.931,3.75,1.3731,7.365,7.1375,1.0606,32.276,6.3762,3.6725,1.5412,1.0,9.32
4233,16-Apr-10,,0.9304,0.1471,1.7475,1.3783,1.0148,521.01,6.8261,18.604,5.4986,1.3535,44.49,3.701,92.71,1108.7,0.2872,3.208,30.4962,12.2356,0.7116,5.8774,0.3845,,43.8,2.8573,3.64,29.0325,3.75,1.3783,7.375,7.16,1.06,32.295,6.3498,3.6725,1.5459,1.0,9.32
4234,19-Apr-10,,0.9195,0.1461,1.755,1.3792,1.0201,522.82,6.8262,18.811,5.541,1.3432,44.6,3.724,92.09,1113.2,0.28785,3.2175,30.496,12.3064,0.7076,5.9433,0.3845,,43.8,2.9009,3.64,29.1969,3.75,1.3792,7.47,7.23,1.0678,32.252,6.3418,3.6725,1.523,1.0,9.32
